Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 (GPa)       (km)     (K)       (g/cm^3)  Fraction    (km/s)     (km/s)     (J/(g.K))
 35.40     928.78    1500.00     4.55055   0.000     6.31221    11.36513     2.13367
 35.50     931.00    1500.00     4.55193   0.000     6.31386    11.36904     2.13321
 35.60     933.22    1500.00     4.55330   0.000     6.31541    11.37287     2.13276
 35.70     935.44    1500.00     4.55468   0.000     6.31696    11.37671     2.13231
 35.80     937.67    1500.00     4.55605   0.000     6.31851    11.38053     2.13186
 35.90     939.89    1500.00     4.55742   0.000     6.32005    11.38436     2.13142
 36.00     942.11    1500.00     4.55879   0.000     6.32169    11.38825     2.13097
 36.10     944.33    1500.00     4.56016   0.000     6.32324    11.39206     2.13052
 36.20     946.56    1500.00     4.56153   0.000     6.32477    11.39587     2.13008
 36.30     948.78    1500.00     4.56290   0.000     6.32631    11.39967     2.12963
 36.40     951.00    1500.00     4.56426   0.000     6.32785    11.40348     2.12919
 36.50     953.22    1500.00     4.56563   0.000     6.32948    11.40735     2.12874
 36.60     955.44    1500.00     4.56699   0.000     6.33101    11.41114     2.12830
 36.70     957.67    1500.00     4.56835   0.000     6.33254    11.41493     2.12785
 36.80     959.89    1500.00     4.56972   0.000     6.33406    11.41871     2.12741
 36.90     962.11    1500.00     4.57108   0.000     6.33559    11.42249     2.12697
 37.00     964.33    1500.00     4.57244   0.000     6.33721    11.42634     2.12653
 37.10     966.56    1500.00     4.57379   0.000     6.33873    11.43011     2.12609
 37.20     968.78    1500.00     4.57515   0.000     6.34025    11.43388     2.12565
 37.30     971.00    1500.00     4.57651   0.000     6.34176    11.43764     2.12521
 37.40     973.17    1500.00     4.57786   0.000     6.34328    11.44140     2.12477
 37.50     975.35    1500.00     4.57921   0.000     6.34489    11.44523     2.12433
 37.60     977.52    1500.00     4.58057   0.000     6.34640    11.44898     2.12390
 37.70     979.70    1500.00     4.58192   0.000     6.34791    11.45272     2.12346
 37.80     981.87    1500.00     4.58327   0.000     6.34941    11.45647     2.12303
 37.90     984.04    1500.00     4.58462   0.000     6.35091    11.46020     2.12259
 38.00     986.22    1500.00     4.58596   0.000     6.35252    11.46401     2.12215
 38.10     988.39    1500.00     4.58731   0.000     6.35402    11.46774     2.12172
 38.20     990.57    1500.00     4.58866   0.000     6.35551    11.47147     2.12129
 38.30     992.74    1500.00     4.59000   0.000     6.35701    11.47519     2.12086
 38.40     994.91    1500.00     4.59134   0.000     6.35850    11.47891     2.12043
 38.50     997.09    1500.00     4.59269   0.000     6.36010    11.48270     2.11999
 38.60     999.26    1500.00     4.59403   0.000     6.36159    11.48641     2.11956
 38.70    1001.43    1500.00     4.59537   0.000     6.36307    11.49011     2.11913
 38.80    1003.61    1500.00     4.59670   0.000     6.36456    11.49381     2.11870
 38.90    1005.78    1500.00     4.59804   0.000     6.36604    11.49751     2.11827
 39.00    1007.96    1500.00     4.59938   0.000     6.36763    11.50128     2.11784
  0.00       0.00    1500.00     3.17491   0.050     4.24886     7.42461     2.42400
  0.10       5.74    1500.00     3.17997   0.050     4.25640     7.44034     2.42262
  0.20       9.64    1500.00     3.18537   0.050     4.26472     7.45677     2.42123
  0.30      13.55    1500.00     3.19123   0.050     4.27410     7.47429     2.41982
  0.40      17.22    1500.00     3.19769   0.050     4.28483     7.49317     2.41837
  0.50      20.74    1500.00     3.20475   0.050     4.29688     7.51292     2.41691
  0.60      24.26    1500.00     3.21295   0.050     4.31124     7.53316     2.41541
  0.70      27.30    1500.00     3.22307   0.050     4.32969     7.55569     2.41381
  0.80      30.33    1500.00     3.23294   0.050     4.34761     7.57768     2.41220
  0.90      33.35    1500.00     3.23629   0.050     4.35147     7.59021     2.41093
  1.00      36.37    1500.00     3.23963   0.050     4.35529     7.60264     2.40968
  1.10      39.40    1500.00     3.24294   0.050     4.35908     7.61495     2.40844
  1.20      42.39    1500.00     3.24625   0.050     4.36285     7.62721     2.40721
  1.30      45.37    1500.00     3.24958   0.050     4.36664     7.63965     2.40594
  1.40      48.36    1500.00     3.25289   0.050     4.37040     7.65199     2.40469
  1.50      51.34    1500.00     3.25619   0.050     4.37412     7.66421     2.40345
  1.60      54.33    1500.00     3.25946   0.050     4.37782     7.67634     2.40222
  1.70      57.31    1500.00     3.26272   0.050     4.38149     7.68838     2.40100
  1.80      60.30    1500.00     3.26857   0.050     4.38946     7.71324     2.39968
  1.90      63.33    1500.00     3.27519   0.050     4.39854     7.74245     2.39807
  2.00      66.36    1500.00     3.28103   0.050     4.40640     7.76755     2.39658
  2.10      69.39    1500.00     3.28629   0.050     4.41338     7.78972     2.39519
  2.20      72.42    1500.00     3.29102   0.050     4.41950     7.80912     2.39387
  2.30      75.45    1500.00     3.29511   0.050     4.42469     7.82553     2.39262
  2.40      78.48    1500.00     3.29903   0.050     4.42958     7.84095     2.39140
  2.50      81.50    1500.00     3.30280   0.050     4.43422     7.85553     2.39022
  2.60      84.49    1500.00     3.30644   0.050     4.43867     7.86944     2.38906
  2.70      87.48    1500.00     3.30998   0.050     4.44294     7.88277     2.38792
  2.80      90.47    1500.00     3.31343   0.050     4.44708     7.89562     2.38680
  2.90      93.46    1500.00     3.31681   0.050     4.45109     7.90806     2.38570
  3.00      96.45    1500.00     3.32012   0.050     4.45500     7.92014     2.38462
  3.10      99.44    1500.00     3.32338   0.050     4.45882     7.93192     2.38355
  3.20     102.44    1500.00     3.32659   0.050     4.46255     7.94343     2.38249
  3.30     105.43    1500.00     3.32975   0.050     4.46622     7.95471     2.38144
  3.40     108.42    1500.00     3.33288   0.050     4.46982     7.96577     2.38040
  3.50     111.41    1500.00     3.33597   0.050     4.47337     7.97665     2.37937
  3.60     114.40    1500.00     3.33903   0.050     4.47687     7.98737     2.37835
  3.70     117.41    1500.00     3.34207   0.050     4.48032     7.99793     2.37734
  3.80     120.43    1500.00     3.34507   0.050     4.48372     8.00836     2.37634
  3.90     123.45    1500.00     3.34806   0.050     4.48709     8.01866     2.37535
  4.00     126.47    1500.00     3.35102   0.050     4.49043     8.02885     2.37436
  4.10     129.48    1500.00     3.35396   0.050     4.49373     8.03893     2.37338
  4.20     132.50    1500.00     3.35688   0.050     4.49699     8.04892     2.37241
  4.30     135.52    1500.00     3.35979   0.050     4.50023     8.05882     2.37145
  4.40     138.53    1500.00     3.36267   0.050     4.50345     8.06864     2.37049
  4.50     141.55    1500.00     3.36554   0.050     4.50663     8.07837     2.36954
  4.60     144.57    1500.00     3.36840   0.050     4.50980     8.08804     2.36860
  4.70     147.59    1500.00     3.37124   0.050     4.51294     8.09763     2.36766
  4.80     150.60    1500.00     3.37407   0.050     4.51606     8.10716     2.36673
  4.90     153.62    1500.00     3.37688   0.050     4.51916     8.11663     2.36580
  5.00     156.64    1500.00     3.37969   0.050     4.52224     8.12604     2.36488
  5.10     159.66    1500.00     3.38248   0.050     4.52530     8.13540     2.36397
  5.20     162.67    1500.00     3.38525   0.050     4.52834     8.14470     2.36306
  5.30     165.69    1500.00     3.38802   0.050     4.53137     8.15395     2.36216
  5.40     168.71    1500.00     3.39078   0.050     4.53438     8.16315     2.36126
  5.50     171.72    1500.00     3.39352   0.050     4.53737     8.17231     2.36037
  5.60     174.74    1500.00     3.39626   0.050     4.54035     8.18142     2.35948
  5.70     177.76    1500.00     3.39899   0.050     4.54332     8.19049     2.35860
  5.80     180.78    1500.00     3.40170   0.050     4.54627     8.19951     2.35772
  5.90     183.79    1500.00     3.40441   0.050     4.54921     8.20850     2.35685
  6.00     186.79    1500.00     3.40711   0.050     4.55213     8.21745     2.35598
  6.10     189.79    1500.00     3.40980   0.050     4.55504     8.22636     2.35512
  6.20     192.78    1500.00     3.41248   0.050     4.55794     8.23523     2.35426
  6.30     195.77    1500.00     3.41516   0.050     4.56083     8.24407     2.35341
  6.40     198.76    1500.00     3.41782   0.050     4.56370     8.25287     2.35256
  6.50     201.75    1500.00     3.42048   0.050     4.56657     8.26164     2.35172
  6.60     204.74    1500.00     3.42313   0.050     4.56942     8.27037     2.35088
  6.70     207.74    1500.00     3.42577   0.050     4.57226     8.27908     2.35005
  6.80     210.73    1500.00     3.42841   0.050     4.57509     8.28775     2.34921
  6.90     213.72    1500.00     3.43104   0.050     4.57792     8.29640     2.34839
  7.00     216.71    1500.00     3.43366   0.050     4.58073     8.30501     2.34757
  7.10     219.70    1500.00     3.43628   0.050     4.58353     8.31360     2.34675
  7.20     222.63    1500.00     3.43889   0.050     4.58633     8.32215     2.34593
  7.30     225.55    1500.00     3.44150   0.050     4.58911     8.33069     2.34513
  7.40     228.47    1500.00     3.44409   0.050     4.59189     8.33919     2.34432
  7.50     231.40    1500.00     3.44669   0.050     4.59465     8.34767     2.34352
  7.60     234.32    1500.00     3.44927   0.050     4.59741     8.35612     2.34272
  7.70     237.24    1500.00     3.45186   0.050     4.60016     8.36455     2.34192
  7.80     240.16    1500.00     3.45443   0.050     4.60291     8.37295     2.34113
  7.90     243.08    1500.00     3.45701   0.050     4.60565     8.38133     2.34035
  8.00     246.01    1500.00     3.45957   0.050     4.60838     8.38969     2.33956
  8.10     248.93    1500.00     3.46214   0.050     4.61110     8.39802     2.33878
  8.20     251.85    1500.00     3.46469   0.050     4.61381     8.40634     2.33801
  8.30     254.77    1500.00     3.46725   0.050     4.61653     8.41463     2.33723
  8.40     257.69    1500.00     3.46980   0.050     4.61923     8.42290     2.33646
  8.50     260.62    1500.00     3.47235   0.050     4.62193     8.43115     2.33570
  8.60     263.54    1500.00     3.47489   0.050     4.62462     8.43939     2.33493
  8.70     266.45    1500.00     3.47743   0.050     4.62731     8.44760     2.33417
  8.80     269.36    1500.00     3.47997   0.050     4.63000     8.45580     2.33341
  8.90     272.26    1500.00     3.48250   0.050     4.63268     8.46398     2.33266
  9.00     275.16    1500.00     3.48503   0.050     4.63535     8.47214     2.33191
  9.10     278.06    1500.00     3.48756   0.050     4.63802     8.48029     2.33116
  9.20     280.97    1500.00     3.49009   0.050     4.64069     8.48842     2.33041
  9.30     283.87    1500.00     3.49695   0.050     4.67496     8.53099     2.32803
  9.40     286.77    1500.00     3.49945   0.050     4.67763     8.53885     2.32726
  9.50     289.68    1500.00     3.50194   0.050     4.68029     8.54668     2.32650
  9.60     292.58    1500.00     3.50443   0.050     4.68294     8.55450     2.32573
  9.70     295.48    1500.00     3.50691   0.050     4.68558     8.56230     2.32497
  9.80     298.39    1500.00     3.50939   0.050     4.68821     8.57007     2.32422
  9.90     301.29    1500.00     3.51187   0.050     4.69083     8.57783     2.32346
 10.00     304.19    1500.00     3.51434   0.050     4.69345     8.58557     2.32271
 10.10     307.10    1500.00     3.51681   0.050     4.69605     8.59329     2.32196
 10.20     310.00    1500.00     3.51928   0.050     4.69864     8.60099     2.32122
 10.30     312.81    1500.00     3.52175   0.050     4.70122     8.60868     2.32048
 10.40     315.62    1500.00     3.52421   0.050     4.70380     8.61635     2.31974
 10.50     318.44    1500.00     3.52667   0.050     4.70637     8.62400     2.31900
 10.60     321.25    1500.00     3.52914   0.050     4.70892     8.63164     2.31827
 10.70     324.06    1500.00     3.53160   0.050     4.71147     8.63926     2.31754
 10.80     326.88    1500.00     3.53405   0.050     4.71401     8.64687     2.31682
 10.90     329.69    1500.00     3.53651   0.050     4.71654     8.65446     2.31609
 11.00     332.50    1500.00     3.53897   0.050     4.71906     8.66204     2.31537
 11.10     335.31    1500.00     3.54143   0.050     4.72158     8.66960     2.31465
 11.20     338.13    1500.00     3.54389   0.050     4.72408     8.67715     2.31394
 11.30     340.94    1500.00     3.54635   0.050     4.72658     8.68469     2.31322
 11.40     343.75    1500.00     3.54881   0.050     4.72907     8.69221     2.31251
 11.50     346.56    1500.00     3.55127   0.050     4.73155     8.69973     2.31180
 11.60     349.38    1500.00     3.55373   0.050     4.73403     8.70723     2.31110
 11.70     352.19    1500.00     3.55620   0.050     4.73649     8.71472     2.31040
 11.80     355.00    1500.00     3.55867   0.050     4.73895     8.72221     2.30970
 11.90     357.81    1500.00     3.56114   0.050     4.74140     8.72968     2.30900
 12.00     360.62    1500.00     3.56361   0.050     4.74385     8.73715     2.30830
 12.10     363.44    1500.00     3.56609   0.050     4.74629     8.74461     2.30761
 12.20     366.25    1500.00     3.56858   0.050     4.74872     8.75206     2.30692
 12.30     369.06    1500.00     3.57107   0.050     4.75114     8.75951     2.30623
 12.40     371.88    1500.00     3.57356   0.050     4.75356     8.76695     2.30554
 12.50     374.69    1500.00     3.58922   0.050     4.79144     8.82714     2.30004
 12.60     377.50    1500.00     3.60647   0.050     4.83398     8.89432     2.29415
 12.70     380.31    1500.00     3.62492   0.050     4.88025     8.96710     2.28806
 12.80     383.12    1500.00     3.64501   0.050     4.93157     9.04748     2.28165
 12.90     385.94    1500.00     3.66731   0.050     4.98980     9.13818     2.27477
 13.00     388.75    1500.00     3.69262   0.050     5.05759     9.24317     2.26723
 13.10     391.56    1500.00     3.72210   0.050     5.13900     9.36843     2.25874
 13.20     394.38    1500.00     3.74023   0.050     5.18825     9.44563     2.25364
 13.30     397.19    1500.00     3.74255   0.050     5.19042     9.45264     2.25297
 13.40     400.00    1500.00     3.74488   0.050     5.19258     9.45966     2.25230
 13.50     402.78    1500.00     3.74723   0.050     5.19474     9.46669     2.25163
 13.60     405.56    1500.00     3.74959   0.050     5.19690     9.47373     2.25096
