Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 38.50     997.09    1600.00     4.62472   0.250     6.34175    11.47660     2.17569
 38.60     999.26    1600.00     4.62606   0.250     6.34332    11.48036     2.17526
 38.70    1001.43    1600.00     4.62741   0.250     6.34489    11.48411     2.17483
 38.80    1003.61    1600.00     4.62875   0.250     6.34645    11.48786     2.17439
 38.90    1005.78    1600.00     4.63009   0.250     6.34801    11.49161     2.17396
 39.00    1007.96    1600.00     4.63142   0.250     6.34957    11.49535     2.17353
  0.00       0.00    1600.00     3.09381   0.300     4.01959     7.10802     2.49361
  0.10       5.74    1600.00     3.09980   0.300     4.02836     7.12703     2.49208
  0.20       9.64    1600.00     3.10623   0.300     4.03804     7.14714     2.49052
  0.30      13.55    1600.00     3.11324   0.300     4.04891     7.16878     2.48890
  0.40      17.22    1600.00     3.12117   0.300     4.06147     7.19092     2.48724
  0.50      20.74    1600.00     3.13035   0.300     4.07646     7.21494     2.48548
  0.60      24.26    1600.00     3.14140   0.300     4.09508     7.24191     2.48355
  0.70      27.30    1600.00     3.15549   0.300     4.11966     7.27351     2.48137
  0.80      30.33    1600.00     3.23819   0.300     4.28430     7.44162     2.47093
  0.90      33.35    1600.00     3.24184   0.300     4.28839     7.45619     2.46953
  1.00      36.37    1600.00     3.24546   0.300     4.29241     7.47054     2.46815
  1.10      39.40    1600.00     3.24905   0.300     4.29638     7.48468     2.46679
  1.20      42.39    1600.00     3.25262   0.300     4.30029     7.49863     2.46544
  1.30      45.37    1600.00     3.25616   0.300     4.30415     7.51240     2.46411
  1.40      48.36    1600.00     3.25967   0.300     4.30796     7.52599     2.46280
  1.50      51.34    1600.00     3.26317   0.300     4.31173     7.53942     2.46150
  1.60      54.33    1600.00     3.26664   0.300     4.31544     7.55269     2.46022
  1.70      57.31    1600.00     3.27009   0.300     4.31911     7.56582     2.45894
  1.80      60.30    1600.00     3.27351   0.300     4.32274     7.57880     2.45768
  1.90      63.33    1600.00     3.27692   0.300     4.32632     7.59166     2.45644
  2.00      66.36    1600.00     3.32968   0.300     4.41622     7.85867     2.45208
  2.10      69.39    1600.00     3.33547   0.300     4.42351     7.87994     2.45079
  2.20      72.42    1600.00     3.34020   0.300     4.42923     7.89656     2.44959
  2.30      75.45    1600.00     3.34320   0.300     4.43252     7.90653     2.44853
  2.40      78.48    1600.00     3.34620   0.300     4.43579     7.91645     2.44748
  2.50      81.50    1600.00     3.34918   0.300     4.43904     7.92633     2.44644
  2.60      84.49    1600.00     3.35216   0.300     4.44228     7.93617     2.44540
  2.70      87.48    1600.00     3.35513   0.300     4.44550     7.94596     2.44437
  2.80      90.47    1600.00     3.35809   0.300     4.44871     7.95572     2.44335
  2.90      93.46    1600.00     3.36103   0.300     4.45190     7.96543     2.44233
  3.00      96.45    1600.00     3.36397   0.300     4.45508     7.97511     2.44132
  3.10      99.44    1600.00     3.36690   0.300     4.45824     7.98475     2.44031
  3.20     102.44    1600.00     3.36983   0.300     4.46139     7.99435     2.43931
  3.30     105.43    1600.00     3.37274   0.300     4.46453     8.00391     2.43831
  3.40     108.42    1600.00     3.37564   0.300     4.46765     8.01344     2.43732
  3.50     111.41    1600.00     3.37854   0.300     4.47076     8.02293     2.43634
  3.60     114.40    1600.00     3.38143   0.300     4.47386     8.03239     2.43536
  3.70     117.41    1600.00     3.38431   0.300     4.47694     8.04181     2.43439
  3.80     120.43    1600.00     3.38719   0.300     4.48001     8.05120     2.43342
  3.90     123.45    1600.00     3.39005   0.300     4.48307     8.06055     2.43245
  4.00     126.47    1600.00     3.39291   0.300     4.48611     8.06987     2.43150
  4.10     129.48    1600.00     3.39576   0.300     4.48915     8.07916     2.43054
  4.20     132.50    1600.00     3.39861   0.300     4.49217     8.08842     2.42960
  4.30     135.52    1600.00     3.40144   0.300     4.49518     8.09764     2.42865
  4.40     138.53    1600.00     3.40428   0.300     4.49817     8.10684     2.42771
  4.50     141.55    1600.00     3.40710   0.300     4.50116     8.11600     2.42678
  4.60     144.57    1600.00     3.40992   0.300     4.50414     8.12514     2.42585
  4.70     147.59    1600.00     3.41273   0.300     4.50710     8.13425     2.42493
  4.80     150.60    1600.00     3.41554   0.300     4.51006     8.14333     2.42401
  4.90     153.62    1600.00     3.41834   0.300     4.51300     8.15238     2.42309
  5.00     156.64    1600.00     3.42113   0.300     4.51594     8.16140     2.42218
  5.10     159.66    1600.00     3.42392   0.300     4.51886     8.17040     2.42127
  5.20     162.67    1600.00     3.42670   0.300     4.52177     8.17937     2.42037
  5.30     165.69    1600.00     3.42948   0.300     4.52468     8.18832     2.41947
  5.40     168.71    1600.00     3.43226   0.300     4.52757     8.19724     2.41858
  5.50     171.72    1600.00     3.43503   0.300     4.53046     8.20614     2.41769
  5.60     174.74    1600.00     3.43779   0.300     4.53334     8.21501     2.41681
  5.70     177.76    1600.00     3.44055   0.300     4.53621     8.22386     2.41592
  5.80     180.78    1600.00     3.44331   0.300     4.53907     8.23269     2.41505
  5.90     183.79    1600.00     3.44606   0.300     4.54192     8.24150     2.41417
  6.00     186.79    1600.00     3.44881   0.300     4.54476     8.25028     2.41330
  6.10     189.79    1600.00     3.45155   0.300     4.54760     8.25905     2.41243
  6.20     192.78    1600.00     3.45430   0.300     4.55043     8.26779     2.41157
  6.30     195.77    1600.00     3.45703   0.300     4.55325     8.27651     2.41071
  6.40     198.76    1600.00     3.45977   0.300     4.55606     8.28522     2.40986
  6.50     201.75    1600.00     3.46250   0.300     4.55887     8.29391     2.40900
  6.60     204.74    1600.00     3.46523   0.300     4.56167     8.30257     2.40815
  6.70     207.74    1600.00     3.46796   0.300     4.56447     8.31123     2.40731
  6.80     210.73    1600.00     3.47068   0.300     4.56725     8.31986     2.40647
  6.90     213.72    1600.00     3.47341   0.300     4.57004     8.32848     2.40563
  7.00     216.71    1600.00     3.47613   0.300     4.57281     8.33708     2.40479
  7.10     219.70    1600.00     3.47885   0.300     4.57559     8.34567     2.40396
  7.20     222.63    1600.00     3.48157   0.300     4.57835     8.35424     2.40313
  7.30     225.55    1600.00     3.48428   0.300     4.58111     8.36280     2.40230
  7.40     228.47    1600.00     3.48700   0.300     4.58387     8.37135     2.40147
  7.50     231.40    1600.00     3.48972   0.300     4.58663     8.37988     2.40065
  7.60     234.32    1600.00     3.49243   0.300     4.58937     8.38840     2.39983
  7.70     237.24    1600.00     3.49514   0.300     4.59212     8.39691     2.39902
  7.80     240.16    1600.00     3.49786   0.300     4.59486     8.40541     2.39821
  7.90     243.08    1600.00     3.50057   0.300     4.59760     8.41389     2.39740
  8.00     246.01    1600.00     3.50329   0.300     4.60034     8.42237     2.39659
  8.10     248.93    1600.00     3.50600   0.300     4.60307     8.43084     2.39578
  8.20     251.85    1600.00     3.50871   0.300     4.60581     8.43930     2.39498
  8.30     254.77    1600.00     3.51143   0.300     4.60854     8.44775     2.39418
  8.40     257.69    1600.00     3.51414   0.300     4.61127     8.45619     2.39338
  8.50     260.62    1600.00     3.51686   0.300     4.61400     8.46462     2.39258
  8.60     263.54    1600.00     3.51958   0.300     4.61672     8.47305     2.39179
  8.70     266.45    1600.00     3.52229   0.300     4.61945     8.48147     2.39100
  8.80     269.36    1600.00     3.52501   0.300     4.62218     8.48988     2.39021
  8.90     272.26    1600.00     3.52773   0.300     4.62491     8.49829     2.38942
  9.00     275.16    1600.00     3.53045   0.300     4.62763     8.50669     2.38864
  9.10     278.06    1600.00     3.53317   0.300     4.63036     8.51509     2.38786
  9.20     280.97    1600.00     3.53590   0.300     4.63309     8.52348     2.38708
  9.30     283.87    1600.00     3.53862   0.300     4.63583     8.53186     2.38630
  9.40     286.77    1600.00     3.54135   0.300     4.63856     8.54024     2.38552
  9.50     289.68    1600.00     3.54407   0.300     4.64130     8.54862     2.38475
  9.60     292.58    1600.00     3.54680   0.300     4.64404     8.55699     2.38397
  9.70     295.48    1600.00     3.54953   0.300     4.64678     8.56535     2.38320
  9.80     298.39    1600.00     3.55225   0.300     4.64953     8.57372     2.38243
  9.90     301.29    1600.00     3.55498   0.300     4.65228     8.58207     2.38167
 10.00     304.19    1600.00     3.55771   0.300     4.65504     8.59043     2.38090
 10.10     307.10    1600.00     3.56044   0.300     4.65780     8.59877     2.38014
 10.20     310.00    1600.00     3.56316   0.300     4.66056     8.60712     2.37937
 10.30     312.81    1600.00     3.56589   0.300     4.66333     8.61545     2.37861
 10.40     315.62    1600.00     3.56862   0.300     4.66611     8.62379     2.37786
 10.50     318.44    1600.00     3.57134   0.300     4.66889     8.63211     2.37710
 10.60     321.25    1600.00     3.57407   0.300     4.67168     8.64044     2.37634
 10.70     324.06    1600.00     3.57679   0.300     4.67447     8.64875     2.37559
 10.80     326.88    1600.00     3.57951   0.300     4.67727     8.65706     2.37484
 10.90     329.69    1600.00     3.58223   0.300     4.68008     8.66536     2.37409
 11.00     332.50    1600.00     3.58495   0.300     4.68290     8.67366     2.37334
 11.10     335.31    1600.00     3.58766   0.300     4.68572     8.68195     2.37260
 11.20     338.13    1600.00     3.59037   0.300     4.68855     8.69023     2.37185
 11.30     340.94    1600.00     3.59308   0.300     4.69140     8.69851     2.37111
 11.40     343.75    1600.00     3.59578   0.300     4.69425     8.70678     2.37037
 11.50     346.56    1600.00     3.59848   0.300     4.69710     8.71504     2.36963
 11.60     349.38    1600.00     3.60118   0.300     4.69997     8.72329     2.36889
 11.70     352.19    1600.00     3.60387   0.300     4.70285     8.73154     2.36816
 11.80     355.00    1600.00     3.60656   0.300     4.70574     8.73978     2.36742
 11.90     357.81    1600.00     3.60924   0.300     4.70864     8.74801     2.36669
 12.00     360.62    1600.00     3.61192   0.300     4.71155     8.75623     2.36596
 12.10     363.44    1600.00     3.61460   0.300     4.71447     8.76445     2.36523
 12.20     366.25    1600.00     3.61727   0.300     4.71740     8.77266     2.36450
 12.30     369.06    1600.00     3.61994   0.300     4.72034     8.78087     2.36377
 12.40     371.88    1600.00     3.62260   0.300     4.72330     8.78907     2.36305
 12.50     374.69    1600.00     3.62526   0.300     4.72626     8.79726     2.36232
 12.60     377.50    1600.00     3.62791   0.300     4.72924     8.80545     2.36160
 12.70     380.31    1600.00     3.63057   0.300     4.73224     8.81364     2.36088
 12.80     383.12    1600.00     3.63784   0.300     4.74745     8.84023     2.35850
 12.90     385.94    1600.00     3.65537   0.300     4.78994     8.90805     2.35258
 13.00     388.75    1600.00     3.67395   0.300     4.83576     8.98094     2.34652
 13.10     391.56    1600.00     3.69400   0.300     4.88615     9.06078     2.34021
 13.20     394.38    1600.00     3.71603   0.300     4.94278     9.15011     2.33351
 13.30     397.19    1600.00     3.74078   0.300     5.00804     9.25249     2.32625
 13.40     400.00    1600.00     3.74483   0.300     5.01544     9.26716     2.32509
 13.50     402.78    1600.00     3.74731   0.300     5.01842     9.27510     2.32439
 13.60     405.56    1600.00     3.74980   0.300     5.02141     9.28305     2.32368
 13.70     408.33    1600.00     3.75228   0.300     5.02443     9.29100     2.32298
 13.80     411.11    1600.00     3.75476   0.300     5.02747     9.29896     2.32227
 13.90     413.89    1600.00     3.75725   0.300     5.03053     9.30692     2.32157
 14.00     416.67    1600.00     3.75973   0.300     5.03362     9.31489     2.32087
 14.10     419.44    1600.00     3.76221   0.300     5.03673     9.32288     2.32016
 14.20     422.22    1600.00     3.76470   0.300     5.03987     9.33087     2.31946
 14.30     425.00    1600.00     3.76718   0.300     5.04303     9.33887     2.31876
 14.40     427.78    1600.00     3.76967   0.300     5.04622     9.34689     2.31806
 14.50     430.56    1600.00     3.77217   0.300     5.04943     9.35492     2.31736
 14.60     433.33    1600.00     3.77466   0.300     5.05268     9.36297     2.31665
 14.70     436.11    1600.00     3.77716   0.300     5.05596     9.37104     2.31595
 14.80     438.89    1600.00     3.77967   0.300     5.05926     9.37912     2.31525
 14.90     441.67    1600.00     3.78218   0.300     5.06261     9.38722     2.31455
 15.00     444.44    1600.00     3.78469   0.300     5.06598     9.39535     2.31384
 15.10     447.22    1600.00     3.78722   0.300     5.06939     9.40350     2.31314
 15.20     450.00    1600.00     3.78975   0.300     5.07284     9.41167     2.31244
 15.30     452.63    1600.00     3.79229   0.300     5.07633     9.41987     2.31173
 15.40     455.26    1600.00     3.79483   0.300     5.07986     9.42810     2.31103
 15.50     457.89    1600.00     3.79739   0.300     5.08343     9.43636     2.31032
 15.60     460.53    1600.00     3.79996   0.300     5.08705     9.44465     2.30961
