Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 32.80     871.00    1700.00     4.60578   0.700     6.33883    11.33683     2.23102
 32.90     873.22    1700.00     4.60719   0.700     6.34069    11.34089     2.23055
 33.00     875.44    1700.00     4.60859   0.700     6.34254    11.34494     2.23008
 33.10     877.67    1700.00     4.60999   0.700     6.34438    11.34899     2.22961
 33.20     879.89    1700.00     4.61140   0.700     6.34623    11.35303     2.22915
 33.30     882.11    1700.00     4.61280   0.700     6.34807    11.35707     2.22868
 33.40     884.33    1700.00     4.61420   0.700     6.34991    11.36110     2.22821
 33.50     886.56    1700.00     4.61559   0.700     6.35175    11.36513     2.22775
 33.60     888.78    1700.00     4.61699   0.700     6.35358    11.36915     2.22728
 33.70     891.00    1700.00     4.61839   0.700     6.35541    11.37317     2.22682
 33.80     893.22    1700.00     4.61978   0.700     6.35724    11.37718     2.22635
 33.90     895.45    1700.00     4.62117   0.700     6.35907    11.38119     2.22589
 34.00     897.67    1700.00     4.62257   0.700     6.36090    11.38520     2.22543
 34.10     899.89    1700.00     4.62396   0.700     6.36272    11.38920     2.22496
 34.20     902.11    1700.00     4.62535   0.700     6.36454    11.39319     2.22450
 34.30     904.33    1700.00     4.62673   0.700     6.36636    11.39718     2.22404
 34.40     906.56    1700.00     4.62812   0.700     6.36817    11.40117     2.22358
 34.50     908.78    1700.00     4.62951   0.700     6.36999    11.40515     2.22312
 34.60     911.00    1700.00     4.63089   0.700     6.37180    11.40913     2.22267
 34.70     913.22    1700.00     4.63227   0.700     6.37360    11.41310     2.22221
 34.80     915.44    1700.00     4.63366   0.700     6.37541    11.41707     2.22175
 34.90     917.67    1700.00     4.63504   0.700     6.37721    11.42104     2.22130
 35.00     919.89    1700.00     4.63642   0.700     6.37901    11.42500     2.22084
 35.10     922.11    1700.00     4.63780   0.700     6.38081    11.42895     2.22039
 35.20     924.33    1700.00     4.63917   0.700     6.38261    11.43290     2.21993
 35.30     926.56    1700.00     4.64055   0.700     6.38440    11.43685     2.21948
 35.40     928.78    1700.00     4.64193   0.700     6.38619    11.44079     2.21902
 35.50     931.00    1700.00     4.64330   0.700     6.38798    11.44473     2.21857
 35.60     933.22    1700.00     4.64467   0.700     6.38977    11.44867     2.21812
 35.70     935.44    1700.00     4.64604   0.700     6.39155    11.45259     2.21767
 35.80     937.67    1700.00     4.64741   0.700     6.39333    11.45652     2.21722
 35.90     939.89    1700.00     4.64878   0.700     6.39511    11.46044     2.21677
 36.00     942.11    1700.00     4.65015   0.700     6.39689    11.46436     2.21632
 36.10     944.33    1700.00     4.65152   0.700     6.39866    11.46827     2.21587
 36.20     946.56    1700.00     4.65288   0.700     6.40044    11.47218     2.21542
 36.30     948.78    1700.00     4.65425   0.700     6.40221    11.47608     2.21498
 36.40     951.00    1700.00     4.65561   0.700     6.40398    11.47998     2.21453
 36.50     953.22    1700.00     4.65698   0.700     6.40574    11.48387     2.21409
 36.60     955.44    1700.00     4.65834   0.700     6.40750    11.48776     2.21364
 36.70     957.67    1700.00     4.65970   0.700     6.40927    11.49165     2.21320
 36.80     959.89    1700.00     4.66106   0.700     6.41102    11.49553     2.21275
 36.90     962.11    1700.00     4.66241   0.700     6.41278    11.49941     2.21231
 37.00     964.33    1700.00     4.66377   0.700     6.41453    11.50328     2.21187
 37.10     966.56    1700.00     4.66513   0.700     6.41629    11.50715     2.21142
 37.20     968.78    1700.00     4.66648   0.700     6.41804    11.51102     2.21098
 37.30     971.00    1700.00     4.66783   0.700     6.41978    11.51488     2.21054
 37.40     973.17    1700.00     4.66919   0.700     6.42153    11.51873     2.21010
 37.50     975.35    1700.00     4.67054   0.700     6.42327    11.52259     2.20966
 37.60     977.52    1700.00     4.67189   0.700     6.42501    11.52644     2.20922
 37.70     979.70    1700.00     4.67324   0.700     6.42675    11.53028     2.20879
 37.80     981.87    1700.00     4.67458   0.700     6.42849    11.53412     2.20835
 37.90     984.04    1700.00     4.67593   0.700     6.43022    11.53796     2.20791
 38.00     986.22    1700.00     4.67728   0.700     6.43195    11.54179     2.20747
 38.10     988.39    1700.00     4.67862   0.700     6.43368    11.54562     2.20704
 38.20     990.57    1700.00     4.67996   0.700     6.43541    11.54944     2.20660
 38.30     992.74    1700.00     4.68131   0.700     6.43714    11.55326     2.20617
 38.40     994.91    1700.00     4.68265   0.700     6.43886    11.55708     2.20573
 38.50     997.09    1700.00     4.68399   0.700     6.44058    11.56089     2.20530
 38.60     999.26    1700.00     4.68533   0.700     6.44230    11.56469     2.20487
 38.70    1001.43    1700.00     4.68666   0.700     6.44402    11.56850     2.20444
 38.80    1003.61    1700.00     4.68800   0.700     6.44573    11.57230     2.20401
 38.90    1005.78    1700.00     4.68934   0.700     6.44744    11.57609     2.20357
 39.00    1007.96    1700.00     4.69067   0.700     6.44915    11.57988     2.20314
  0.00       0.00    1700.00     2.97339   0.750     3.71340     6.65753     2.55009
  0.10       5.74    1700.00     2.98083   0.750     3.72331     6.67611     2.54852
  0.20       9.64    1700.00     2.98891   0.750     3.73421     6.69456     2.54695
  0.30      13.55    1700.00     2.99785   0.750     3.74651     6.71306     2.54537
  0.40      17.22    1700.00     3.00803   0.750     3.76080     6.73182     2.54376
  0.50      20.74    1700.00     3.02001   0.750     3.77802     6.75121     2.54209
  0.60      24.26    1700.00     3.03477   0.750     3.79981     6.77187     2.54032
  0.70      27.30    1700.00     3.05412   0.750     3.82926     6.79506     2.53835
  0.80      30.33    1700.00     3.11295   0.750     3.92635     6.85418     2.53330
  0.90      33.35    1700.00     3.17914   0.750     4.04354     6.98222     2.52379
  1.00      36.37    1700.00     3.24413   0.750     4.16891     7.16634     2.51205
  1.10      39.40    1700.00     3.25556   0.750     4.18840     7.20079     2.50988
  1.20      42.39    1700.00     3.26606   0.750     4.20612     7.23300     2.50780
  1.30      45.37    1700.00     3.27010   0.750     4.21026     7.25038     2.50630
  1.40      48.36    1700.00     3.27409   0.750     4.21432     7.26743     2.50484
  1.50      51.34    1700.00     3.27804   0.750     4.21829     7.28417     2.50340
  1.60      54.33    1700.00     3.28194   0.750     4.22220     7.30061     2.50198
  1.70      57.31    1700.00     3.28580   0.750     4.22604     7.31678     2.50060
  1.80      60.30    1700.00     3.28962   0.750     4.22981     7.33269     2.49923
  1.90      63.33    1700.00     3.31497   0.750     4.27537     7.46252     2.49420
  2.00      66.36    1700.00     3.34374   0.750     4.32836     7.61245     2.48900
  2.10      69.39    1700.00     3.39887   0.750     4.43094     7.89151     2.48231
  2.20      72.42    1700.00     3.40705   0.750     4.44167     7.92037     2.48090
  2.30      75.45    1700.00     3.41499   0.750     4.45243     7.94877     2.47952
  2.40      78.48    1700.00     3.42203   0.750     4.46194     7.97346     2.47825
  2.50      81.50    1700.00     3.42810   0.750     4.46989     7.99389     2.47710
  2.60      84.49    1700.00     3.43402   0.750     4.47787     8.01405     2.47596
  2.70      87.48    1700.00     3.43946   0.750     4.48518     8.03264     2.47485
  2.80      90.47    1700.00     3.44242   0.750     4.48797     8.04247     2.47390
  2.90      93.46    1700.00     3.44537   0.750     4.49076     8.05226     2.47295
  3.00      96.45    1700.00     3.44831   0.750     4.49354     8.06202     2.47201
  3.10      99.44    1700.00     3.45125   0.750     4.49631     8.07175     2.47107
  3.20     102.44    1700.00     3.45418   0.750     4.49907     8.08144     2.47013
  3.30     105.43    1700.00     3.45710   0.750     4.50182     8.09109     2.46921
  3.40     108.42    1700.00     3.46001   0.750     4.50456     8.10072     2.46828
  3.50     111.41    1700.00     3.46291   0.750     4.50730     8.11031     2.46736
  3.60     114.40    1700.00     3.46581   0.750     4.51003     8.11987     2.46644
  3.70     117.41    1700.00     3.46870   0.750     4.51275     8.12940     2.46553
  3.80     120.43    1700.00     3.47158   0.750     4.51547     8.13890     2.46462
  3.90     123.45    1700.00     3.47446   0.750     4.51818     8.14837     2.46372
  4.00     126.47    1700.00     3.47733   0.750     4.52088     8.15782     2.46282
  4.10     129.48    1700.00     3.48019   0.750     4.52358     8.16723     2.46193
  4.20     132.50    1700.00     3.48305   0.750     4.52627     8.17662     2.46104
  4.30     135.52    1700.00     3.48590   0.750     4.52895     8.18598     2.46015
  4.40     138.53    1700.00     3.48874   0.750     4.53163     8.19532     2.45927
  4.50     141.55    1700.00     3.49158   0.750     4.53431     8.20463     2.45839
  4.60     144.57    1700.00     3.49441   0.750     4.53698     8.21391     2.45751
  4.70     147.59    1700.00     3.49724   0.750     4.53964     8.22318     2.45664
  4.80     150.60    1700.00     3.50006   0.750     4.54231     8.23241     2.45577
  4.90     153.62    1700.00     3.50288   0.750     4.54497     8.24163     2.45490
  5.00     156.64    1700.00     3.50569   0.750     4.54762     8.25083     2.45404
  5.10     159.66    1700.00     3.50849   0.750     4.55027     8.26000     2.45319
  5.20     162.67    1700.00     3.51130   0.750     4.55292     8.26915     2.45233
  5.30     165.69    1700.00     3.51409   0.750     4.55557     8.27829     2.45148
  5.40     168.71    1700.00     3.51689   0.750     4.55821     8.28740     2.45063
  5.50     171.72    1700.00     3.51968   0.750     4.56085     8.29650     2.44979
  5.60     174.74    1700.00     3.52246   0.750     4.56349     8.30557     2.44894
  5.70     177.76    1700.00     3.52525   0.750     4.56613     8.31463     2.44810
  5.80     180.78    1700.00     3.52802   0.750     4.56876     8.32368     2.44727
  5.90     183.79    1700.00     3.53080   0.750     4.57140     8.33270     2.44643
  6.00     186.79    1700.00     3.53357   0.750     4.57404     8.34172     2.44560
  6.10     189.79    1700.00     3.53634   0.750     4.57667     8.35071     2.44478
  6.20     192.78    1700.00     3.53911   0.750     4.57931     8.35970     2.44395
  6.30     195.77    1700.00     3.54187   0.750     4.58194     8.36866     2.44313
  6.40     198.76    1700.00     3.54463   0.750     4.58458     8.37762     2.44231
  6.50     201.75    1700.00     3.54739   0.750     4.58722     8.38656     2.44149
  6.60     204.74    1700.00     3.55014   0.750     4.58986     8.39550     2.44068
  6.70     207.74    1700.00     3.55290   0.750     4.59250     8.40442     2.43987
  6.80     210.73    1700.00     3.55565   0.750     4.59514     8.41333     2.43906
  6.90     213.72    1700.00     3.55840   0.750     4.59779     8.42223     2.43825
  7.00     216.71    1700.00     3.56115   0.750     4.60044     8.43112     2.43744
  7.10     219.70    1700.00     3.56390   0.750     4.60309     8.44000     2.43664
  7.20     222.63    1700.00     3.56664   0.750     4.60574     8.44887     2.43584
  7.30     225.55    1700.00     3.56939   0.750     4.60840     8.45774     2.43504
  7.40     228.47    1700.00     3.57213   0.750     4.61107     8.46660     2.43424
  7.50     231.40    1700.00     3.57488   0.750     4.61373     8.47545     2.43345
  7.60     234.32    1700.00     3.57762   0.750     4.61641     8.48430     2.43266
  7.70     237.24    1700.00     3.58036   0.750     4.61909     8.49314     2.43186
  7.80     240.16    1700.00     3.58310   0.750     4.62177     8.50197     2.43108
  7.90     243.08    1700.00     3.58584   0.750     4.62446     8.51080     2.43029
  8.00     246.01    1700.00     3.58858   0.750     4.62716     8.51963     2.42950
  8.10     248.93    1700.00     3.59132   0.750     4.62986     8.52846     2.42872
  8.20     251.85    1700.00     3.59406   0.750     4.63258     8.53728     2.42794
  8.30     254.77    1700.00     3.59680   0.750     4.63530     8.54610     2.42716
  8.40     257.69    1700.00     3.59954   0.750     4.63803     8.55492     2.42638
  8.50     260.62    1700.00     3.60229   0.750     4.64076     8.56373     2.42560
  8.60     263.54    1700.00     3.60503   0.750     4.64351     8.57255     2.42482
  8.70     266.45    1700.00     3.60777   0.750     4.64626     8.58136     2.42405
  8.80     269.36    1700.00     3.61051   0.750     4.64903     8.59018     2.42327
  8.90     272.26    1700.00     3.61326   0.750     4.65181     8.59900     2.42250
  9.00     275.16    1700.00     3.61600   0.750     4.65459     8.60781     2.42173
  9.10     278.06    1700.00     3.61874   0.750     4.65739     8.61663     2.42096
  9.20     280.97    1700.00     3.62149   0.750     4.66020     8.62545     2.42019
  9.30     283.87    1700.00     3.62424   0.750     4.66302     8.63428     2.41943
  9.40     286.77    1700.00     3.62699   0.750     4.66586     8.64310     2.41866
  9.50     289.68    1700.00     3.62974   0.750     4.66871     8.65193     2.41789
  9.60     292.58    1700.00     3.63249   0.750     4.67157     8.66077     2.41713
  9.70     295.48    1700.00     3.63524   0.750     4.67444     8.66960     2.41637
  9.80     298.39    1700.00     3.63799   0.750     4.67733     8.67845     2.41560
  9.90     301.29    1700.00     3.64075   0.750     4.68024     8.68729     2.41484
 10.00     304.19    1700.00     3.64350   0.750     4.68316     8.69615     2.41408
 10.10     307.10    1700.00     3.64626   0.750     4.68609     8.70500     2.41332
 10.20     310.00    1700.00     3.64902   0.750     4.68905     8.71387     2.41256
 10.30     312.81    1700.00     3.65178   0.750     4.69201     8.72274     2.41181
 10.40     315.62    1700.00     3.65454   0.750     4.69500     8.73161     2.41105
 10.50     318.44    1700.00     3.65731   0.750     4.69800     8.74050     2.41029
 10.60     321.25    1700.00     3.66007   0.750     4.70102     8.74939     2.40953
 10.70     324.06    1700.00     3.66284   0.750     4.70406     8.75829     2.40878
 10.80     326.88    1700.00     3.66561   0.750     4.70712     8.76720     2.40802
 10.90     329.69    1700.00     3.66838   0.750     4.71020     8.77612     2.40727
 11.00     332.50    1700.00     3.67116   0.750     4.71330     8.78504     2.40652
 11.10     335.31    1700.00     3.67393   0.750     4.71642     8.79398     2.40576
 11.20     338.13    1700.00     3.67671   0.750     4.71956     8.80292     2.40501
 11.30     340.94    1700.00     3.67949   0.750     4.72272     8.81188     2.40426
 11.40     343.75    1700.00     3.68228   0.750     4.72590     8.82085     2.40350
 11.50     346.56    1700.00     3.68506   0.750     4.72910     8.82982     2.40275
 11.60     349.38    1700.00     3.68785   0.750     4.73233     8.83881     2.40200
 11.70     352.19    1700.00     3.69064   0.750     4.73558     8.84781     2.40125
 11.80     355.00    1700.00     3.69344   0.750     4.73886     8.85683     2.40049
 11.90     357.81    1700.00     3.69624   0.750     4.74216     8.86585     2.39974
 12.00     360.62    1700.00     3.69904   0.750     4.74548     8.87489     2.39899
 12.10     363.44    1700.00     3.70184   0.750     4.74883     8.88395     2.39824
 12.20     366.25    1700.00     3.70465   0.750     4.75221     8.89301     2.39749
 12.30     369.06    1700.00     3.70746   0.750     4.75561     8.90210     2.39674
 12.40     371.88    1700.00     3.71028   0.750     4.75904     8.91119     2.39598
 12.50     374.69    1700.00     3.71310   0.750     4.76250     8.92031     2.39523
 12.60     377.50    1700.00     3.71646   0.750     4.76531     8.92945     2.39466
 12.70     380.31    1700.00     3.71990   0.750     4.76806     8.93863     2.39410
 12.80     383.12    1700.00     3.72336   0.750     4.77084     8.94787     2.39354
 12.90     385.94    1700.00     3.72686   0.750     4.77366     8.95716     2.39299
 13.00     388.75    1700.00     3.73787   0.750     4.80154     9.00219     2.38878
 13.10     391.56    1700.00     3.74075   0.750     4.80605     9.01237     2.38787
 13.20     394.38    1700.00     3.74364   0.750     4.81056     9.02254     2.38697
 13.30     397.19    1700.00     3.74653   0.750     4.81507     9.03268     2.38608
 13.40     400.00    1700.00     3.74942   0.750     4.81958     9.04280     2.38519
 13.50     402.78    1700.00     3.75231   0.750     4.82410     9.05290     2.38431
 13.60     405.56    1700.00     3.75521   0.750     4.82862     9.06299     2.38344
 13.70     408.33    1700.00     3.75811   0.750     4.83314     9.07306     2.38257
 13.80     411.11    1700.00     3.76101   0.750     4.83767     9.08311     2.38170
 13.90     413.89    1700.00     3.76391   0.750     4.84171     9.09263     2.38092
 14.00     416.67    1700.00     3.76681   0.750     4.84566     9.10203     2.38017
 14.10     419.44    1700.00     3.76972   0.750     4.84964     9.11146     2.37942
 14.20     422.22    1700.00     3.77264   0.750     4.85367     9.12092     2.37866
 14.30     425.00    1700.00     3.77557   0.750     4.85774     9.13040     2.37791
 14.40     427.78    1700.00     3.77851   0.750     4.86186     9.13992     2.37715
 14.50     430.56    1700.00     3.78146   0.750     4.86603     9.14947     2.37639
 14.60     433.33    1700.00     3.78443   0.750     4.87024     9.15906     2.37563
 14.70     436.11    1700.00     3.78741   0.750     4.87450     9.16868     2.37487
 14.80     438.89    1700.00     3.79041   0.750     4.87882     9.17833     2.37411
 14.90     441.67    1700.00     3.79342   0.750     4.88318     9.18802     2.37335
 15.00     444.44    1700.00     3.79645   0.750     4.88760     9.19775     2.37258
 15.10     447.22    1700.00     3.79949   0.750     4.89207     9.20752     2.37182
 15.20     450.00    1700.00     3.80255   0.750     4.89660     9.21733     2.37105
 15.30     452.63    1700.00     3.80563   0.750     4.90119     9.22718     2.37028
 15.40     455.26    1700.00     3.80872   0.750     4.90584     9.23707     2.36951
 15.50     457.89    1700.00     3.81190   0.750     4.91074     9.24735     2.36876
 15.60     460.53    1700.00     3.81533   0.750     4.91637     9.25894     2.36807
 15.70     463.16    1700.00     3.81880   0.750     4.92210     9.27064     2.36738
 15.80     465.79    1700.00     3.82231   0.750     4.92795     9.28246     2.36667
 15.90     468.42    1700.00     3.82587   0.750     4.93393     9.29441     2.36597
 16.00     471.05    1700.00     3.82948   0.750     4.94002     9.30649     2.36525
 16.10     473.68    1700.00     3.83315   0.750     4.94626     9.31873     2.36453
 16.20     476.32    1700.00     3.83687   0.750     4.95264     9.33112     2.36380
 16.30     478.95    1700.00     3.84065   0.750     4.95917     9.34368     2.36306
 16.40     481.58    1700.00     3.84404   0.750     4.96465     9.35426     2.36227
 16.50     484.21    1700.00     3.84742   0.750     4.97009     9.36468     2.36147
 16.60     486.84    1700.00     3.85083   0.750     4.97561     9.37515     2.36067
 16.70     489.47    1700.00     3.85428   0.750     4.98123     9.38569     2.35987
 16.80     492.11    1700.00     3.85777   0.750     4.98693     9.39628     2.35907
 16.90     494.74    1700.00     3.86130   0.750     4.99274     9.40694     2.35827
 17.00     497.37    1700.00     3.86486   0.750     4.99864     9.41765     2.35746
 17.10     500.00    1700.00     3.86847   0.750     5.00464     9.42843     2.35666
 17.20     502.50    1700.00     3.87212   0.750     5.01074     9.43926     2.35585
 17.30     505.00    1700.00     3.87582   0.750     5.01695     9.45016     2.35504
 17.40     507.50    1700.00     3.87956   0.750     5.02326     9.46111     2.35423
 17.50     510.00    1700.00     3.88335   0.750     5.02968     9.47212     2.35342
 17.60     512.50    1700.00     3.88719   0.750     5.03621     9.48318     2.35261
 17.70     515.00    1700.00     3.89108   0.750     5.04285     9.49429     2.35180
 17.80     517.50    1700.00     3.89503   0.750     5.04959     9.50546     2.35099
 17.90     520.00    1700.00     3.89902   0.750     5.05645     9.51666     2.35018
 18.00     522.50    1700.00     3.90308   0.750     5.06342     9.52791     2.34937
 18.10     525.00    1700.00     3.90719   0.750     5.07050     9.53920     2.34857
 18.20     527.50    1700.00     3.91136   0.750     5.07770     9.55052     2.34776
 18.30     530.00    1700.00     3.91558   0.750     5.08500     9.56186     2.34696
 18.40     532.50    1700.00     3.91987   0.750     5.09241     9.57323     2.34616
 18.50     535.00    1700.00     3.92421   0.750     5.09994     9.58462     2.34536
 18.60     537.50    1700.00     3.92862   0.750     5.10757     9.59602     2.34457
 18.70     540.00    1700.00     3.93309   0.750     5.11531     9.60742     2.34378
 18.80     542.50    1700.00     3.93763   0.750     5.12316     9.61883     2.34300
 18.90     545.00    1700.00     3.94223   0.750     5.13111     9.63024     2.34222
 19.00     547.50    1700.00     3.94689   0.750     5.13918     9.64164     2.34144
 19.10     550.00    1700.00     3.94906   0.750     5.14161     9.64750     2.34093
 19.20     552.63    1700.00     3.95212   0.750     5.14539     9.65533     2.34060
 19.30     555.26    1700.00     3.95718   0.750     5.15262     9.66751     2.34052
 19.40     557.90    1700.00     3.96211   0.750     5.15964     9.67940     2.34042
 19.50     560.53    1700.00     3.96691   0.750     5.16647     9.69103     2.34031
 19.60     563.16    1700.00     3.97159   0.750     5.17311     9.70240     2.34017
 19.70     565.79    1700.00     3.97615   0.750     5.17958     9.71352     2.34002
 19.80     568.42    1700.00     3.98061   0.750     5.18587     9.72440     2.33986
 19.90     571.05    1700.00     3.98495   0.750     5.19199     9.73505     2.33968
 20.00     573.68    1700.00     3.98919   0.750     5.19796     9.74549     2.33948
 20.10     576.32    1700.00     3.99333   0.750     5.20378     9.75573     2.33928
 20.20     578.95    1700.00     3.99739   0.750     5.20946     9.76576     2.33906
 20.30     581.58    1700.00     4.00135   0.750     5.21500     9.77560     2.33883
 20.40     584.21    1700.00     4.00523   0.750     5.22041     9.78527     2.33859
 20.50     586.84    1700.00     4.00902   0.750     5.22569     9.79475     2.33834
 20.60     589.47    1700.00     4.01274   0.750     5.23085     9.80408     2.33808
 20.70     592.11    1700.00     4.01638   0.750     5.23589     9.81324     2.33781
 20.80     594.74    1700.00     4.01996   0.750     5.24083     9.82224     2.33753
 20.90     597.37    1700.00     4.02346   0.750     5.24565     9.83110     2.33724
 21.00     600.00    1700.00     4.02690   0.750     5.25038     9.83982     2.33694
 21.10     602.50    1700.00     4.03027   0.750     5.25501     9.84840     2.33664
 21.20     605.00    1700.00     4.03359   0.750     5.25954     9.85686     2.33633
 21.30     607.50    1700.00     4.03684   0.750     5.26398     9.86518     2.33601
 21.40     610.00    1700.00     4.04005   0.750     5.26834     9.87339     2.33569
 21.50     612.50    1700.00     4.04319   0.750     5.27261     9.88148     2.33536
 21.60     615.00    1700.00     4.04629   0.750     5.27680     9.88946     2.33503
 21.70     617.50    1700.00     4.04934   0.750     5.28091     9.89733     2.33468
 21.80     620.00    1700.00     4.05234   0.750     5.28495     9.90510     2.33434
 21.90     622.50    1700.00     4.05529   0.750     5.28892     9.91277     2.33399
 22.00     625.00    1700.00     4.05821   0.750     5.29282     9.92034     2.33363
 22.10     627.50    1700.00     4.06107   0.750     5.29665     9.92782     2.33327
 22.20     630.00    1700.00     4.06391   0.750     5.30030     9.93508     2.33292
 22.30     632.50    1700.00     4.06672   0.750     5.30325     9.94155     2.33265
 22.40     635.00    1700.00     4.06950   0.750     5.30614     9.94794     2.33237
 22.50     637.50    1700.00     4.07223   0.750     5.30898     9.95426     2.33209
 22.60     640.00    1700.00     4.07494   0.750     5.31176     9.96051     2.33181
 22.70     642.50    1700.00     4.07761   0.750     5.31450     9.96669     2.33152
 22.80     645.00    1700.00     4.08024   0.750     5.31720     9.97280     2.33123
 22.90     647.50    1700.00     4.08285   0.750     5.31985     9.97885     2.33093
 23.00     650.00    1700.00     4.08543   0.750     5.32246     9.98484     2.33063
 23.10     652.50    1700.00     4.08797   0.750     5.32502     9.99077     2.33032
 23.20     655.00    1700.00     4.09049   0.750     5.32755     9.99664     2.33002
 23.30     657.50    1700.00     4.09298   0.750     5.33003    10.00246     2.32971
 23.40     660.00    1700.00     4.09544   0.750     5.33248    10.00822     2.32939
 23.50     662.50    1700.00     4.09788   0.750     5.33490    10.01393     2.32908
 23.60     665.00    1700.00     4.10029   0.750     5.33727    10.01959     2.32876
 23.70     667.50    1700.00     4.10268   0.750     5.33962    10.02520     2.32844
 23.80     670.00    1700.00     4.12780   0.750     5.36941    10.06260     2.32780
 23.90     672.22    1700.00     4.13558   0.750     5.38546    10.08367     2.32650
 24.00     674.43    1700.00     4.14302   0.750     5.40071    10.10380     2.32525
 24.10     676.65    1700.00     4.15012   0.750     5.41521    10.12308     2.32404
 24.20     678.87    1700.00     4.15693   0.750     5.42903    10.14157     2.32287
 24.30     681.09    1700.00     4.16346   0.750     5.44222    10.15934     2.32173
 24.40     683.30    1700.00     4.16974   0.750     5.45483    10.17643     2.32063
 24.50     685.52    1700.00     4.17579   0.750     5.46690    10.19290     2.31955
 24.60     687.74    1700.00     4.18161   0.750     5.47848    10.20880     2.31851
 24.70     689.96    1700.00     4.18724   0.750     5.48960    10.22416     2.31748
 24.80     692.17    1700.00     4.19269   0.750     5.50030    10.23904     2.31649
 24.90     694.39    1700.00     4.19796   0.750     5.51061    10.25346     2.31551
 25.00     696.61    1700.00     4.20307   0.750     5.52056    10.26747     2.31455
 25.10     698.83    1700.00     4.20804   0.750     5.53018    10.28108     2.31361
 25.20     701.04    1700.00     4.21288   0.750     5.53949    10.29434     2.31268
 25.30     703.26    1700.00     4.21759   0.750     5.54852    10.30727     2.31177
 25.40     705.48    1700.00     4.22218   0.750     5.55729    10.31990     2.31088
 25.50     707.70    1700.00     4.22668   0.750     5.56582    10.33224     2.30999
 25.60     709.91    1700.00     4.23837   0.750     5.58875    10.35896     2.30786
 25.70     712.13    1700.00     4.25219   0.750     5.61628    10.39029     2.30533
 25.80     714.35    1700.00     4.26537   0.750     5.64288    10.42071     2.30289
 25.90     716.57    1700.00     4.27802   0.750     5.66877    10.45045     2.30053
 26.00     718.78    1700.00     4.29025   0.750     5.69413    10.47970     2.29822
 26.10     721.00    1700.00     4.30214   0.750     5.71914    10.50863     2.29595
 26.20     723.27    1700.00     4.31377   0.750     5.74393    10.53738     2.29371
 26.30     725.54    1700.00     4.32637   0.750     5.76927    10.56690     2.29119
 26.40     727.82    1700.00     4.33984   0.750     5.79649    10.59856     2.28849
 26.50     730.09    1700.00     4.35332   0.750     5.82415    10.63086     2.28578
 26.60     732.36    1700.00     4.36692   0.750     5.85250    10.66406     2.28305
 26.70     734.64    1700.00     4.38077   0.750     5.88159    10.69827     2.28026
 26.80     736.91    1700.00     4.39501   0.750     5.91182    10.73390     2.27739
 26.90     739.18    1700.00     4.40973   0.750     5.94355    10.77134     2.27443
 27.00     741.46    1700.00     4.42510   0.750     5.97714    10.81097     2.27135
 27.10     743.73    1700.00     4.44127   0.750     6.01301    10.85328     2.26812
 27.20     746.00    1700.00     4.45844   0.750     6.05167    10.89883     2.26472
 27.30     748.27    1700.00     4.47683   0.750     6.09375    10.94832     2.26109
 27.40     750.55    1700.00     4.49672   0.750     6.14004    11.00263     2.25721
 27.50     752.82    1700.00     4.51846   0.750     6.19157    11.06291     2.25300
 27.60     755.09    1700.00     4.53231   0.750     6.22454    11.10213     2.25026
 27.70     757.36    1700.00     4.53391   0.750     6.22752    11.10735     2.24977
 27.80     759.64    1700.00     4.53551   0.750     6.23050    11.11257     2.24927
 27.90     761.91    1700.00     4.53711   0.750     6.23348    11.11779     2.24878
 28.00     764.18    1700.00     4.53871   0.750     6.23647    11.12300     2.24829
 28.10     766.46    1700.00     4.54030   0.750     6.23945    11.12820     2.24779
 28.20     768.73    1700.00     4.54190   0.750     6.24244    11.13341     2.24730
 28.30     771.00    1700.00     4.54349   0.750     6.24542    11.13861     2.24681
 28.40     773.22    1700.00     4.54508   0.750     6.24841    11.14380     2.24632
 28.50     775.44    1700.00     4.54667   0.750     6.25140    11.14899     2.24583
 28.60     777.67    1700.00     4.54825   0.750     6.25439    11.15418     2.24534
 28.70     779.89    1700.00     4.54984   0.750     6.25738    11.15937     2.24485
 28.80     782.11    1700.00     4.55142   0.750     6.26037    11.16455     2.24437
 28.90     784.33    1700.00     4.55300   0.750     6.26337    11.16973     2.24388
 29.00     786.56    1700.00     4.55458   0.750     6.26636    11.17491     2.24339
 29.10     788.78    1700.00     4.55616   0.750     6.26936    11.18008     2.24290
 29.20     791.00    1700.00     4.55774   0.750     6.27235    11.18525     2.24242
 29.30     793.22    1700.00     4.55931   0.750     6.27535    11.19042     2.24193
 29.40     795.44    1700.00     4.56088   0.750     6.27835    11.19559     2.24145
 29.50     797.67    1700.00     4.56241   0.750     6.28099    11.20042     2.24096
 29.60     799.89    1700.00     4.56386   0.750     6.28295    11.20464     2.24046
 29.70     802.11    1700.00     4.56531   0.750     6.28490    11.20886     2.23997
 29.80     804.33    1700.00     4.56676   0.750     6.28686    11.21308     2.23948
 29.90     806.56    1700.00     4.56821   0.750     6.28881    11.21728     2.23899
 30.00     808.78    1700.00     4.56965   0.750     6.29076    11.22149     2.23850
 30.10     811.00    1700.00     4.57109   0.750     6.29271    11.22569     2.23801
 30.20     813.22    1700.00     4.57254   0.750     6.29465    11.22988     2.23752
 30.30     815.44    1700.00     4.57398   0.750     6.29659    11.23407     2.23703
